tmdbid,title,revenue, yes, yes, yes
21845,Rookie of the Year,53579269
11528,The Sandlot,32416586
17130,Crossroads,61141030
10592,Hart's War,19076815
8470,John Q,102244770
16690,Return to Never Land,109862682
39939,Super Troopers,18492362
9272,The Good Son,44456478
13225,FernGully: The Last Rainforest,32710894
10052,Dragonfly,52322400
11979,Queen of the Damned,45479110
36586,Blade II,155010032
23479,The Bad News Bears,35323292
19050,The Bad News Bears in Breaking Training,19104350
10590,We Were Soldiers,114660784
15186,Full Frontal,2506446
17058,Scarlet Street,2948386
13950,All About the Benjamins,25482931
2135,The Time Machine,123729176
10889,Gloria,4059673
54287,Hangar 18,6000000
10935,Heaven's Gate,3484331
24825,The Octagon,18971000
24032,Oh, God!,41687243
425,Ice Age,383257136
1576,Resident Evil,102441078
10491,Enigma,15705007
5851,Showtime,77741732
15647,Kissing Jessica Stein,10013424
18172,All the Right Moves,17233166
10627,Taps,35856053
12705,Smokey and the Bandit II,66132626
11006,Smokey and the Bandit,126737428
15120,Smokey and the Bandit Part 3,5678950
21629,Stir Crazy,101300000
16026,Sällskapsresan - eller finns det svenskt kaffe på grisfesten?,5010362
15028,Clockstoppers,38793283
4547,Panic Room,196397415
14635,The Rookie,75597042
1791,La Pianiste,9801375
11452,National Lampoon’s Van Wilder,38275483
548,Rashômon,96568
11590,Slap Shot,28000000
1537,Changing Lanes,94935764
12149,Frailty,13110448
11812,The Sweetest Thing,68696770
35080,The Cat's Meow,3646994
441,Human Nature,705308
8346,My Big Fat Greek Wedding,368744044
2565,Joe Versus the Volcano,39404261
12154,Three Men and a Baby,168000000
21970,The Watcher in the Woods,5000000
11892,Murder by Numbers,56714147
9334,The Scorpion King,164996077
11470,Jason X,16000000
16643,Life or Something Like It,16872671
11468,Salton Sea,676698
73462,The Aviator,1304192
10164,Cadillac Man,27575086
28117,Delirious,5546827
9023,Spirit: Stallion of the Cimarron,122563539
557,Spider-Man,821708551
32221,Rambling Rose,6266621
2251,Unfaithful,119137784
245,About a Boy,129000000
1894,Star Wars: Episode II - Attack of the Clones,649398328
4012,The Believer,416925
13963,The Last Waltz,321952
1957,Enough,51801187
320,Insomnia,67000000
24008,Monkey Business,2000000
12277,Undercover Brother,41604473
15677,84 Charing Cross Road,1
13153,Rapid Fire,14356479
3132,Bad Company,30157016
13245,Atanarjuat,3786801
2501,The Bourne Identity,214034224
9637,Scooby-Doo,275650703
12100,Windtalkers,40914068
30194,The Manhattan Project,3900000
11544,Lilo & Stitch,145771527
180,Minority Report,358372926
2022,Mr. Deeds,171269535
50035,Lovely & Amazing,4186931
608,Men in Black II,441818803
59387,The Powerpuff Girls,11411644
17043,The Crocodile Hunter: Collision Course,33082548
6278,Reign of Fire,43061982
4147,Road to Perdition,181001478
11442,Halloween: Resurrection,37664855
1364,Lucía y el sexo,1558408
8665,K-19: The Widowmaker,35168966
10996,Stuart Little 2,169956806
818,Austin Powers in Goldmember,296633907
29047,The Kid Stays in the Picture,1434436
39141,Tadpole,2891288
30072,Possession,10113733
8764,Top Secret!,20458340
2675,Signs,408247917
9488,Spy Kids 2: The Island of Lost Dreams,119723358
9573,Blood Work,26199517
7451,xXx,277448382
20337,Martin Lawrence Live: Runteldat,19184015
11484,Rollerball,30000000
11692,The Adventures of Pluto Nash,7103973
9266,Blue Crush,51842679
9357,One Hour Photo,52223306
12771,Serving Sara,16930185
9296,S1m0ne,19576023
15070,Undisputed,12398628
10323,Clash of the Titans,41092328
9595,Hot Shots!,181096164
9941,Down and Out in Beverly Hills,62134225
9299,Tesis,2647055
10611,Barbershop,75781642
4108,The Transporter,43928932
17258,The Pick-up Artist,13290368
9685,Igby Goes Down,4777465
16370,Aspen Extreme,8041049
18913,Betsy's Wedding,19740070
12262,The Hills Have Eyes,25000000
23470,Surf Ninjas,4916135
10550,Ballistic: Ecks vs. Sever,19924033
11013,Secretary,9304609
129,千と千尋の神隠し,274925095
11529,Sweet Home Alabama,180622424
31005,Moonlight Mile,10011050
50123,Skins,249204
9533,Red Dragon,209196298
4107,Bloody Sunday,773228
2757,Adaptation.,32801173
21828,Flirting,2415396
24348,Powaqqatsi,589244
37606,Valmont,1132112
10772,Django,17277
12590,Below,605562
7501,Knockaround Guys,12000000
11009,Saturday Night Fever,237113184
1430,Bowling for Columbine,35564473
19973,Comedian,2744253
8051,Punch-Drunk Love,17000000
10805,Staying Alive,64892670
12779,Swept Away,598645
15992,Abandon,10719357
565,The Ring,249348933
14112,Auto Focus,2062066
21925,Naqoyqatsi,13308
10285,Jason Goes to Hell: The Final Friday,15
15668,Xanadu,22471595
24740,The Entity,13277558
10863,Eye of the Needle,18000000
11646,Gallipoli,5732587
13441,Roger Dodger,1260761
24621,Chasing Papi,6126237
19507,Neighbors,29916207
17450,Pennies from Heaven,9171289
47886,Mil gritos tiene la noche,1198346
9645,Ghost Ship,68349884
9012,Jackass: The Movie,64282312
1360,Frida,56298474
12208,Casino Royale,594239066
8427,I Spy,33561137
9021,The Santa Clause 2,172855065
9280,Femme Fatale,16838910
65,8 Mile,215000000
10712,Far from Heaven,29027914
672,Harry Potter and the Chamber of Secrets,876688482
34341,Men with Brooms,4245870
13888,Return to the Blue Lagoon,2807854
10750,Toy Soldiers,15073942
9538,Scanners,14225876
14664,Sharky's Machine,35610100
5680,Elvira, Mistress of the Dark,5596267
109264,This Is Elvis,2028612
36669,Die Another Day,431971116
10426,Friday After Next,33526835
8198,The Quiet American,27674124
64,Hable con ella,51001550
13376,Eight Crazy Nights,23833131
2103,Solaris,30002758
9016,Treasure Planet,109578115
13369,Empire,18591272
7299,Equilibrium,5359645
27397,Crossing Delancey,16262415
9748,D.O.A.,12706478
10141,Dirty Rotten Scoundrels,43227153
26386,Ernest Saves Christmas,28202109
25884,Feds,3527636
26355,For Keeps,17514553
10675,Frantic,17637950
2617,The Great Outdoors,41455230
21362,High Spirits,7399763
30690,Hot to Trot,6436211
11347,The Lair of the White Worm,1189315
12144,The Land Before Time,84460846
13704,License to Drive,22433275
12120,My Stepmother is an Alien,13854000
47818,A Night in the Life of Jimmy Reardon,6264058
38617,Off Limits,7242035
3543,Out of Rosenheim - Bagdad Cafe,3587303
1648,Bill & Ted's Excellent Adventure,40485039
51321,Permanent Record,1893139
9604,Red Heat,34994648
24929,Return of the Living Dead Part II,9205924
10925,The Return of the Living Dead,14237000
58434,Rocket Gibraltar,187349
18197,Running On Empty,2835116
70842,Salome's Last Dance,331000
38909,Salsa,8892589
17126,Satisfaction,8
11503,The Serpent and the Rainbow,19595031
9717,Shoot to Kill,29300000
2605,Short Circuit,40697761
38560,Sunset,4594452
50203,Sweet Hearts Dance,3790493
29185,An Innocent Man,20047604
8337,They Live,13008928
8463,Torch Song Trilogy,4800000
11352,Always,74134790
32049,Best of the Best 2,6500000
45225,The Big Picture,117463
4105,Black Rain,45892212
22711,Blaze,19131000
19124,Blind Fury,2345628
10142,Casualties of War,22500000
10134,Cyborg,10166459
21291,Dad,19738015
2210,Earth Girls Are Easy,3916303
21721,Eddie and the Cruisers,4685097
116014,Enemies: A Love Story,7754571
1380,Gleaming the Cube,2777280
9085,Harlem Nights,60864870
17362,Loverboy,3960327
505,Johnny Handsome,7237794
10345,K-9,78247647
10222,Kickboxer,14697005
210047,Cold Comes the Night,16971
14372,Leviathan,15704614
15138,Little Monsters,793775
9494,Look Who's Talking,296000000
9942,Major League,49797148
24739,Miracle Mile,1145404
27418,Next of Kin,15942628
39002,No Holds Barred,16093651
327,Brother,15250000
12663,Red Scorpion,4192440
331,Jurassic Park III,368780809
869,Planet of the Apes,362211740
36095,キュア,99000
33379,Greenfingers,1443067
2171,Wet Hot American Summer,295206
19142,The Return of Swamp Thing,192816
10135,Road House,30050028
24254,Rude Awakening,3169719
32261,Scandal,8800000
12150,Sea of Love,110879513
11185,See No Evil, Hear No Evil,46908987
47045,She's Out of Control,12065892
12521,Shocker,16554699
31083,Some Girls,401421
30666,Stepfather 2: Make Room for Daddy,1519796
9618,Tango & Cash,63408614
16560,Tap,9114702
31608,Three Fugitives,40590000
6951,Turner & Hooch,71079915
13550,The Changeling,12000000
2616,Uncle Buck,66758538
7091,Vampire's Kiss,725131
183,The Wizard,14278900
2148,The Cotton Club,25928721
53119,Left Luggage,100544
57745,Orphans,49501
9880,The Princess Diaries,165335153
5175,Rush Hour 2,347325802
4484,La Cage aux Folles,20424259
11684,La cage aux folles II,6950125
17169,Any Which Way You Can,70687344
2770,American Pie 2,287553595
12610,Osmosis Jones,13596911
1933,The Others,209947037
13496,American Outlaws,13678913
21055,All Over the Guy,1051948
10972,Session 9,373967
1722,Captain Corelli's Mandolin,62112895
9896,Rat Race,85498534
2294,Jay and Silent Bob Strike Back,33788161
10016,Ghosts of Mars,8709640
26602,Summer Catch,19693891
37920,An American Rhapsody,850225
22230,Happy Accidents,688510
15104,Tortilla Soup,4574762
8922,Jeepers Creepers,59217789
11065,O,16017403
34223,Vamp,4790926
11370,The Musketeer,27053815
12508,Rock Star,16991902
18734,L.I.E. Long Island Expressway,1667192
2176,The Glass House,17951431
75386,Haiku Tunnel,251058
2185,Big Trouble,8493890
10696,Glitter,5271666
2034,Training Day,104876233
31016,Sidewalks of New York,2402459
32567,The Endurance: Shackleton's Legendary Antarctic Expedition,2452566
12537,The French Lieutenant's Woman,2689068
31674,Cousins,22030000
9660,Operation Petticoat,6800000
15393,Play Misty for Me,10600000
248,Pocketful of Miracles,5000000
13766,SpaceCamp,9697739
12103,Don't Say a Word,100020092
11313,Hearts in Atlantis,24185781
9398,Zoolander,60780981
10866,Joy Ride,36642838
34549,Max Keeble's Big Move,17292381
9778,Serendipity,77516304
16121,The Big Red One,7206220
1623,Brubaker,37121708
13612,Cheech & Chong's Next Movie,41675194
3172,Bandits,67631903
17708,Corky Romano,23978402
12780,Iron Monkey Collection,14681661
1018,Mulholland Drive,20117339
11380,Bones,7316658
984,Dirty Harry,35976000
9081,Waking Life,3176880
11456,Domestic Disturbance,54249294
768,From Hell,74558115
2100,The Last Castle,27642707
140511,King of the Jungle,27
167,K-PAX,50315140
141,Donnie Darko,1270522
585,Monsters, Inc.,562816256
23949,Tape,490475
9889,Shallow Hal,141069860
13408,The Wash,10229331
671,Harry Potter and the Philosopher's Stone,976475550
20794,Novocaine,2025238
14369,Out Cold,14782676
1535,Spy Game,143049560
1433,El espinazo del diablo,6459020
47871,Honky Tonk Freeway,939423
10656,Subway,390659
72277,The Last Wave,1258000
10650,Sudden Impact,67642693
8738,The Final Countdown,16647800
3604,Flash Gordon,27107960
10649,The Enforcer,46236000
8007,Behind Enemy Lines,91753202
17689,The Gauntlet,26414658
14854,Lone Wolf McQuade,12232628
161,Ocean's Eleven,450717150
23111,Moscow on the Hudson,25100000
194,Le fabuleux destin d'Amélie Poulain,174000000
11397,Not Another Teen Movie,66468332
1903,Vanilla Sky,203388341
9428,The Royal Tenenbaums,71441250
24264,Sheena,5773353
26978,Spacehunter: Adventures in the Forbidden Zone,16500000
19209,White Water Summer,300
8386,How High,31155435
12589,Jimmy Neutron: Boy Genius,80936232
120,The Lord of the Rings: The Fellowship of the Ring,871368364
11086,The Majestic,37317558
453,A Beautiful Mind,313542341
45491,Yu pu tuan zhi: Tou qing bao jian,396003
8489,Ali,87713825
855,Black Hawk Down,172989651
10269,Yentl,30400000
5279,Gosford Park,87754044
10950,I Am Sam,40270895
1365,Monster's Ball,44909486
6312,Le Pacte des loups,70752904
11595,Another 48 Hrs.,153518974
59066,The Umbrella Woman,1155000
848,Dragonslayer,6000000
9610,Conan the Destroyer,31042035
15035,Fire and Ice,760883
31603,The Formula,8894289
32020,Foxes,4400000
33155,Galaxina,4865000
150,48 Hrs.,78868508
10423,Dragon: The Bruce Lee Story,63513743
651,M*A*S*H,81600000
11362,The Count of Monte Cristo,75395048
2637,The Mothman Prophecies,55157539
10229,A Walk to Remember,41227069
50819,American Adobo,4
9606,METROPOLIS,95789342
2084,Birthday Girl,16171098
11870,Big Fat Liar,52970014
9884,Collateral Damage,78382433
11212,Baby's Day Out,16671505
69928,The Man Who Loved Women,11000000
21845,Rookie of the Year,53579269
11528,The Sandlot,32416586
17130,Crossroads,61141030
10592,Hart's War,19076815
8470,John Q,102244770
16690,Return to Never Land,109862682
39939,Super Troopers,18492362
9272,The Good Son,44456478
14475,Used Cars,11715321
10052,Dragonfly,52322400
11979,Queen of the Damned,45479110
25006,State Property,2106838
23479,The Bad News Bears,35323292
19050,The Bad News Bears in Breaking Training,19104350
10590,We Were Soldiers,114660784
13225,FernGully: The Last Rainforest,32710894
35614,A Troll in Central Park,71368
17058,Scarlet Street,2948386
13950,All About the Benjamins,25482931
2135,The Time Machine,123729176
15186,Full Frontal,2506446
31651,The Field,1494399
47869,Hidden Agenda,1030938
10889,Gloria,4059673
54287,Hangar 18,6000000
10935,Heaven's Gate,3484331
44004,Hero at Large,15934737
14729,The Long Riders,15795189
15120,Smokey and the Bandit Part 3,5678950
24825,The Octagon,18971000
24032,Oh, God!,41687243
425,Ice Age,383257136
1576,Resident Evil,102441078
5851,Showtime,77741732
15647,Kissing Jessica Stein,10013424
18172,All the Right Moves,17233166
19797,I Think I Do,344
10627,Taps,35856053
12705,Smokey and the Bandit II,66132626
11006,Smokey and the Bandit,126737428
21629,Stir Crazy,101300000
16026,Sällskapsresan - eller finns det svenskt kaffe på grisfesten?,5010362
36586,Blade II,155010032
15028,Clockstoppers,38793283
4547,Panic Room,196397415
14635,The Rookie,75597042
1791,La Pianiste,9801375
184835,Teddy Bears' Picnic,28149
62956,Very Annie Mary,46352
11452,National Lampoon’s Van Wilder,38275483
548,Rashômon,96568
11590,Slap Shot,28000000
1537,Changing Lanes,94935764
12149,Frailty,13110448
11812,The Sweetest Thing,68696770
35080,The Cat's Meow,3646994
441,Human Nature,705308
8346,My Big Fat Greek Wedding,368744044
2565,Joe Versus the Volcano,39404261
12154,Three Men and a Baby,168000000
10491,Enigma,15705007
21970,The Watcher in the Woods,5000000
11892,Murder by Numbers,56714147
9334,The Scorpion King,164996077
11470,Jason X,16000000
16643,Life or Something Like It,16872671
11468,Salton Sea,676698
19085,Vulgar,14904
73462,The Aviator,1304192
10164,Cadillac Man,27575086
28117,Delirious,5546827
245,About a Boy,129000000
557,Spider-Man,821708551
32221,Rambling Rose,6266621
2251,Unfaithful,119137784
20712,Whore,1008404
1894,Star Wars: Episode II - Attack of the Clones,649398328
4012,The Believer,416925
2022,Mr. Deeds,171269535
13963,The Last Waltz,321952
1957,Enough,51801187
320,Insomnia,67000000
9023,Spirit: Stallion of the Cimarron,122563539
24008,Monkey Business,2000000
4614,The Sum of All Fears,193921372
12277,Undercover Brother,41604473
15677,84 Charing Cross Road,1
50035,Lovely & Amazing,4186931
13153,Rapid Fire,14356479
3132,Bad Company,30157016
13245,Atanarjuat,3786801
2501,The Bourne Identity,214034224
9637,Scooby-Doo,275650703
12100,Windtalkers,40914068
30194,The Manhattan Project,3900000
103299,Traces of red,3206713
11544,Lilo & Stitch,145771527
180,Minority Report,358372926
608,Men in Black II,441818803
59387,The Powerpuff Girls,11411644
17043,The Crocodile Hunter: Collision Course,33082548
6278,Reign of Fire,43061982
4147,Road to Perdition,181001478
49370,Perfect,12918858
1842,The Legend of Boggy Creek,22000000
11442,Halloween: Resurrection,37664855
1364,Lucía y el sexo,1558408
8665,K-19: The Widowmaker,35168966
10996,Stuart Little 2,169956806
818,Austin Powers in Goldmember,296633907
29047,The Kid Stays in the Picture,1434436
45861,幸福时光,240093
39141,Tadpole,2891288
8764,Top Secret!,20458340
2675,Signs,408247917
9488,Spy Kids 2: The Island of Lost Dreams,119723358
9573,Blood Work,26199517
7451,xXx,277448382
20337,Martin Lawrence Live: Runteldat,19184015
11484,Rollerball,30000000
11692,The Adventures of Pluto Nash,7103973
9266,Blue Crush,51842679
26056,Snipes,70569
8653,섬,21075
30072,Possession,10113733
9357,One Hour Photo,52223306
12771,Serving Sara,16930185
9685,Igby Goes Down,4777465
9296,S1m0ne,19576023
15070,Undisputed,12398628
10323,Clash of the Titans,41092328
9595,Hot Shots!,181096164
79783,Camilla,250993
9941,Down and Out in Beverly Hills,62134225
13536,City By The Sea,22433915
9299,Tesis,2647055
10611,Barbershop,75781642
4108,The Transporter,43928932
16370,Aspen Extreme,8041049
18913,Betsy's Wedding,19740070
12262,The Hills Have Eyes,25000000
34086,Spaced Invaders,15369573
23470,Surf Ninjas,4916135
10550,Ballistic: Ecks vs. Sever,19924033
9039,Trapped,6916869
11013,Secretary,9304609
129,千と千尋の神隠し,274925095
11529,Sweet Home Alabama,180622424
31005,Moonlight Mile,10011050
50123,Skins,249204
9533,Red Dragon,209196298
4107,Bloody Sunday,773228
21828,Flirting,2415396
24348,Powaqqatsi,589244
37606,Valmont,1132112
53049,Claire of the Moon,799674
10772,Django,17277
120694,Festival in Cannes,299171
12719,Flashback,6488144
12590,Below,605562
37964,Brown Sugar,27362712
7501,Knockaround Guys,12000000
1430,Bowling for Columbine,35564473
19973,Comedian,2744253
12600,劇場版ポケットモンスター セレビィ 時を越えた遭遇（であい）,28023563
8051,Punch-Drunk Love,17000000
12779,Swept Away,598645
15992,Abandon,10719357
565,The Ring,249348933
14112,Auto Focus,2062066
49872,Hansel & Gretel,100477
21925,Naqoyqatsi,13308
16646,Russkiy Kovcheg,6723732
10285,Jason Goes to Hell: The Final Friday,15
11009,Saturday Night Fever,237113184
10805,Staying Alive,64892670
47942,When Time Ran Out...,1700000
33076,Wholly Moses,14155617
15668,Xanadu,22471595
140413,All Night Long,10000000
21294,The Amateur,6892098
11644,Blow Out,12000000
24740,The Entity,13277558
10863,Eye of the Needle,18000000
11646,Gallipoli,5732587
16124,Goodbye Pork Pie,1400000
42149,The Hand,566736
38665,The Legend of the Lone Ranger,2945600
19507,Neighbors,29916207
17450,Pennies from Heaven,9171289
47886,Mil gritos tiene la noche,1198346
41280,Private Lessons,26
9645,Ghost Ship,68349884
9012,Jackass: The Movie,64282312
13098,Paid in Full,3090862
31668,All The Queen's Men,23000
1360,Frida,56298474
13441,Roger Dodger,1260761
12208,Casino Royale,594239066
10712,Far from Heaven,29027914
8427,I Spy,33561137
9021,The Santa Clause 2,172855065
9280,Femme Fatale,16838910
65,8 Mile,215000000
672,Harry Potter and the Chamber of Secrets,876688482
34341,Men with Brooms,4245870
2528,Madame Bovary,1942423
13888,Return to the Blue Lagoon,2807854
10750,Toy Soldiers,15073942
47888,Rollover,10217873
9538,Scanners,14225876
14664,Sharky's Machine,35610100
47890,Sphinx,439564
109264,This Is Elvis,2028612
36669,Die Another Day,431971116
10426,Friday After Next,33526835
8198,The Quiet American,27674124
64,Hable con ella,51001550
13376,Eight Crazy Nights,23833131
15074,Extreme Ops,10959475
2103,Solaris,30002758
9016,Treasure Planet,109578115
13369,Empire,18591272
2757,Adaptation.,32801173
7299,Equilibrium,5359645
67772,Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean,840000
13497,Drumline,57588485
11852,The Hot Chick,35081550
7303,Maid in Manhattan,154906693
201,Star Trek: Nemesis,67312826
2755,About Schmidt,105834556
121,The Lord of the Rings: The Two Towers,926287400
640,Catch Me If You Can,352114312
1429,25th Hour,13060843
3131,Gangs of New York,193772504
2642,Two Weeks Notice,93354918
2149,Body of Evidence,13273595
32074,Company Business,1501785
25848,Legend of the Lost,2200000
81048,Running Time,1596
1574,Chicago,306776732
590,The Hours,108846072
423,The Pianist,120072577
4912,Confessions of a Dangerous Mind,33013805
23626,Blue Collar Comedy Tour: The Movie,604856
12090,Just Married,101564935
9582,A Guy Thing,17432163
11078,National Security,50097949
598,Cidade de Deus,27387381
15278,CB4,17953778
26252,Pépé le Moko,153936
24742,Secret Admirer,8622757
9358,Final Destination 2,90426405
1647,The Recruit,101191884
10894,May,150277
10724,Firefox,70687344
10150,The Last Unicorn,6455530
15600,Missing,14000000
52083,The Missionary,7241180
23942,Paradise,5588800
1563,Sans Soleil,30878
52772,Shoot the Moon,8100000
46925,Six Pack,20225989
24830,They Call Me Bruce?,16894678
9699,Trail of the Pink Panther,9056073
9919,How to Lose a Guy in 10 Days,177371441
6038,Shanghai Knights,60470220
9480,Daredevil,179179718
14873,The Jungle Book 2,135680000
22707,Amandla! A Revolution in Four Part Harmony,405331
12112,À la folie... pas du tout,5126264
12139,Dennis the Menace,117270765
24883,The Black Stallion Returns,9800000
2984,A Countess from Hong Kong,2000000
33364,A Patch of Blue,6
4911,Dark Blue,9237470
16072,Gods and Generals,12923936
11615,The Life of David Gale,38955598
11635,Old School,87055349
10623,Cradle 2 the Grave,56489558
77233,Mr. North,1221366
14633,Ten,105656
10678,Bringing Down The House,132675402
9567,Tears of the Sun,85632458
455,Bend It Like Beckham,76578641
10632,The Hunted,34234008
36362,King of Kings,14483352
12157,Green Card,29888235
11571,Journey to the Center of the Earth,10000000
2671,Ringu,8690429
9669,Ringu 2,18686644
45129,Salaam Bombay!,2080046
9557,Boat Trip,8586376
6171,Dreamcatcher,75715436
11523,View from the Top,15614000
29912,The Robe,36000000
28881,Wind,5519569
10782,Basic,42792561
9341,The Core,74208267
25461,Raising Victor Vargas,2816116
51927,Stevie,97000
79615,Square Dance,225358
8409,A Man Apart,44350926
1817,Phone Booth,97837138
21052,Levity,209151
9506,Anger Management,135645823
13370,A Mighty Wind,18750246
24982,Ghosts of the Abyss,17040871
2662,House of 1000 Corpses,16829545
11516,Le peuple migrateur,20217080
47762,Scenes from a Mall,9563393
16651,The Other Side of Heaven,4720371
12661,Undercover Blues,12416686
24961,The Wiz,21049053
47329,Stella,20240128
2832,Identity,90259536
72996,Dom durakov,57862
18736,The Lizzie McGuire Movie,55534455
36658,X2: X-Men United,214948780
46989,Blue Car,464000
10708,Daddy Day Care,164433867
251053,Washington Heights,156021
1816,A Chorus Line,14202899
10515,天空の城ラピュタ,3106327
22201,Gunfight at the O.K. Corral,11750000
604,The Matrix Reloaded,738599701
10720,Down with Love,20298207
1555,L'Auberge Espagnole,3897799
33875,劇場版ポケットモンスター 水の都の護神 ラティアスとラティオス,20867919
310,Bruce Almighty,484572835
277,Underworld,95708457
5146,The In-Laws,20440627
12,Finding Nemo,864625978
47423,緃横四海,4303351
9654,The Italian Job,176070171
9902,Wrong Turn,28650575
2260,Capturing the Friedmans,3117985
584,2 Fast 2 Furious,236350661
1088,Whale Rider,41400000
11145,The Electric Horseman,61801971
8092,This Boy's Life,4104962
290,Barton Fink,6153939
53380,Divine Trash,39842
49842,Quai des Orfèvres,152961
29627,Defence of The Realm,750000
24073,Opportunity Knocks,11
2071,Shattered,11511031
10152,Dumb and Dumberer: When Harry Met Lloyd,39267515
31246,From Justin to Kelly,4922166
11375,Hollywood Homicide,51142659
17813,Alex & Emma,15368897
43039,Ποτέ την Κυριακή,8000000
170,28 Days Later...,82000000
9471,Charlie's Angels: Full Throttle,259175788
47676,Bodies, Rest & Motion,764083
61225,The Babe,17530973
18722,Mr. Baseball,20000000
33454,Scaramouche,6746000
70912,The Advocate,667
1927,Hulk,245360480
10327,Legally Blonde 2: Red, White & Blonde,124914842
14411,Sinbad: Legend of the Seven Seas,26288320
296,Terminator 3: Rise of the Machines,435000000
302,Swimming Pool,22441323
22,Pirates of the Caribbean: The Curse of the Black Pearl,655011224
8698,The League of Extraordinary Gentlemen,179265204
8961,Bad Boys II,273339556
9486,Johnny English,160583018
1996,Lara Croft Tomb Raider: The Cradle of Life,156505388
4464,Seabiscuit,148336445
12279,Spy Kids 3-D: Game Over,197011982
33339,Camp,1628154
54580,Los lunes al sol,146402
24993,Kickboxer 2:  The Road Back,1250712
430,Eins, Zwei, Drei,4000000
5185,The Private Life of Sherlock Holmes,1500000
10553,Remo Williams: The Adventure Begins...,14393902
8273,American Wedding,231449203
8046,Gigli,7266209
8094,The Magdalene Sisters,20957001
9257,S.W.A.T.,116643346
6466,Freddy vs. Jason,114908830
2055,Open Range,68296293
14926,Uptown Girls,37095657
2771,American Splendor,6003587
10923,Agent Cody Banks,58795814
41759,Man's Best Friend,12974636
11206,Wait Until Dark,11000000
13154,Showdown in Little Tokyo,2275557
636,THX 1138,2437000
3055,Valley of the Dolls,50000000
14881,Joe Kidd,6330000
26198,The Keep,3661757
9362,Tremors,48572000
12268,The Pink Panther Strikes Again,33833201
10999,Commando,34896317
3782,生きる,55240
41806,¡Ay, Carmela!,2000000
99006,Live Nude Girls Unite!,48752
7504,1947: Earth,528972
513,Fire,402749
32316,Marci X,1675706
11351,Jeepers Creepers 2,63102666
112961,Nola,10550
9616,The Order,11560806
1415,Party Monster,742898
11547,Cabin Fever,30553394
7270,Matchstick Men,65565672
1428,Once Upon a Time in Mexico,98185582
153,Lost in Translation,9
27590,Gotcha!,8800000
10617,Wong Fei Hung,3826459
8408,Day of the Dead,34000000
2687,Memoirs of an Invisible Man,14358033
16323,The Rose,29174648
19064,Once Bitten,10000000
34564,The Shrimp on the Barbie,458996
12767,Cold Creek Manor,21384035
22309,The Fighting Temptations,30238577
321,Mambo Italiano,3031801
7288,Duplex,19322135
10159,The Rundown,80916492
891,All the President's Men,70600000
20,My Life Without Me,9726954
9662,Les triplettes de Belleville,1477676
184098,Think Like a Man Too,70181428
837,Videodrome,2120439
19666,Lagaan: Once Upon a Time in India,8100000
821,Judgment at Nuremberg,10000000
16563,Seven Brides for Seven Brothers,5000000
10881,アヴァロン,8826094
11806,Beethoven,147214049
10438,Beethoven's 2nd,118243066
36349,Black Moon Rising,6637565
650,Boyz n the Hood,57504069
9874,Cobra,49042224
37753,Consenting Adults,21591728
11046,Where Eagles Dare,21000000
11707,Tightrope,48143579
7442,Sleeping with the Enemy,174999005
14425,PCU,4350774
16969,City Heat,38348988
11338,Into the Night,6700000
13339,Three O'Clock High,3685862
41780,A Rage in Harlem,10400000
33258,More American Graffiti,15014674
26850,Under Suspicion,221295
47898,The Gun in Betty Lou's Handbag,3721911
37943,Eureka,123572
25269,Article 99,6375979
78146,Tough Guys Don't Dance,858250
88641,There Goes My Baby,123509
30315,Kingdom of the Spiders,17000000
15156,Illegal Tender,3106835
47866,Gas Food Lodging,1345236
73265,Campus Man,989000
21219,Mobsters,20246790
2116,Out of Time,55495563
1584,School of Rock,131282949
2056,The Station Agent,8679814
4997,Wonderland,2466444
8439,Ônibus 174,217201
322,Mystic River,156822020
11059,House of the Dead,13818181
11775,Intolerable Cruelty,119940815
24,Kill Bill: Vol. 1,180949000
54973,Dopamine,22278
11329,Runaway Jury,80154140
9373,The Texas Chainsaw Massacre,107071655
28200,Sylvia,10000000
10629,Veronica Guerin,1569918
13920,Radio,52277485
4256,Scary Movie 3,220673217
10009,Brother Bear,250
1807,Elephant,10012022
2348,Holy Matrimony,616938
62327,Promised Land,316000
897,অপরাজিত,170215
43708,Die, Mommie, Die!,320092
13537,Shattered Glass,2
605,The Matrix Revolutions,424988211
10719,Elf,173398518
1277,Ein Lied von Liebe und Tod – Gloomy Sunday,585604
508,Love Actually,244931766
11846,Father of the Bride,89325780
10715,Looney Tunes: Back In Action,68514844
8619,Master and Commander: The Far Side of the World,212011111
667,You Only Live Twice,111584787
21525,Tupac: Resurrection,7808524
4970,Gothika,141591324
470,21 Grams,60427839
10147,Bad Santa,76488889
10756,The Haunted Mansion,182290266
9562,Timeline,19480739
11012,Damage,7532911
9556,Darkman,48878502
1702,Death Machine,1422749
4823,Final Analysis,28590665
10952,New Jack City,47624253
860,WarGames,79567667
8289,Gorky Park,16175602
8010,Highlander II: The Quickening,15556340
5143,Hannah and Her Sisters,40084041
11384,The Hard Way,65
9292,Hudson Hawk,17218080
11850,Invasion of the Body Snatchers,24046533
951,Kindergarten Cop,201957688
20763,Radio Flyer,4651977
9319,The Last Boy Scout,59509925
1643,Last Tango in Paris,36144000
2007,Lorenzo's Oil,7286388
2612,Mr. Destiny,15379253
2611,Only the Lonely,21830957
